video_date,origin_poi_id,origin_poi_name,origin_poi_cate,dest_poi_id,dest_poi_name,dest_poi_cate,flow_n,avg_edge_sentiment
2024-09-24,815,Tai Po,area,803,Tai Mo Shan,outdoor,1,0.4658558666706085
2024-09-24,815,Tai Po,area,946,Victoria Peak,city,1,0.5450803264975548
2024-09-24,885,Tian Tan Buddha,religion,451,Lantau Island,natural,1,0.5286731272935867
2024-09-24,885,Tian Tan Buddha,religion,629,Po Lin Monastery,religion,1,0.5928583964705467
2024-09-24,885,Tian Tan Buddha,religion,815,Tai Po,area,1,0.8621247708797455
2024-09-24,897,Tomorrowland,entertainment,296,Hong Kong Disneyland,entertainment,1,0.8901814895291482
2024-09-24,907,Tsim Sha Tsui,area,126,Cheung Kong Park,city,1,0.7480556070804596
2024-09-24,921,Tsz Shan Monastery,religion,451,Lantau Island,natural,3,0.8392868464191755
2024-09-24,925,Tung Chung,area,451,Lantau Island,natural,1,0.549752488732338
2024-09-24,929,Tung Chung Station,transit,579,Ngong Ping,area,2,0.8848394274711608
2024-09-24,944,Victoria Harbour,city,295,Hong Kong Cultural Centre,cultural,1,0.26486505940556526
2024-09-24,944,Victoria Harbour,city,297,Hong Kong Fisherman's Wharf,transit,1,0.8868135511875153
2024-09-24,944,Victoria Harbour,city,629,Po Lin Monastery,religion,1,0.5345482230186462
2024-09-24,946,Victoria Peak,city,150,Clock Tower,cultural,1,0.7518320381641388
2024-09-24,946,Victoria Peak,city,451,Lantau Island,natural,1,0.48174209147691727
2024-09-24,946,Victoria Peak,city,629,Po Lin Monastery,religion,1,0.4855880159884691
2024-09-24,946,Victoria Peak,city,749,St John's Cathedral,religion,1,0.5330264568328857
2024-09-24,946,Victoria Peak,city,803,Tai Mo Shan,outdoor,1,0.5692369714379311
2024-09-24,964,Wan Chai,area,295,Hong Kong Cultural Centre,cultural,1,0.7610878050327301
2024-09-24,995,Wong Tai Sin Temple,religion,815,Tai Po,area,1,0.5792535692453384
2024-09-25,46,Bakehouse (Wan Chai),dining,358,Jordan,area,1,0.9153997302055359
2024-09-25,101,Central,area,300,Hong Kong International Airport,transit,1,0.8728034198284149
2024-09-25,101,Central,area,833,Temple St,city,1,0.5180341750383377
2024-09-25,143,Chukfo Taipan Restaurant,dining,916,Tsuen Wan,area,1,0.48818835616111755
2024-09-25,145,Chungking Mansions,city,101,Central,area,1,0.3841530531644821
2024-09-25,145,Chungking Mansions,city,251,Granville Rd,city,1,0.8270357251167297
2024-09-25,145,Chungking Mansions,city,944,Victoria Harbour,city,1,0.49472179263830185
2024-09-25,150,Clock Tower,cultural,296,Hong Kong Disneyland,entertainment,1,0.6391654908657074
2024-09-25,217,Fleming Rd,city,964,Wan Chai,area,1,0.6016851291060448
2024-09-25,228,Frozen Ever After,entertainment,296,Hong Kong Disneyland,entertainment,1,0.8020072082678478
2024-09-25,251,Granville Rd,city,629,Po Lin Monastery,religion,1,0.9131809175014496
2024-09-25,271,Harbour City,shopping,46,Bakehouse (Wan Chai),dining,1,0.7266676276922226
2024-09-25,295,Hong Kong Cultural Centre,cultural,490,MOMA,dining,1,0.6167203895747662
2024-09-25,296,Hong Kong Disneyland,entertainment,228,Frozen Ever After,entertainment,1,0.7977173179388046
2024-09-25,296,Hong Kong Disneyland,entertainment,307,Hong Kong Observation Wheel,entertainment,1,0.9078039526939392
2024-09-25,296,Hong Kong Disneyland,entertainment,433,LEGOLAND Discovery Centre,entertainment,1,0.797032505273819
2024-09-25,296,Hong Kong Disneyland,entertainment,580,Ngong Ping 360,entertainment,1,0.9466245174407959
2024-09-25,296,Hong Kong Disneyland,entertainment,584,Ngong Ping Village,cultural,1,0.7686312198638916
2024-09-25,296,Hong Kong Disneyland,entertainment,629,Po Lin Monastery,religion,1,0.731647714972496
2024-09-25,296,Hong Kong Disneyland,entertainment,898,Toy Story Land,entertainment,1,0.9405999779701233
2024-09-25,296,Hong Kong Disneyland,entertainment,944,Victoria Harbour,city,2,0.810659758746624
2024-09-25,296,Hong Kong Disneyland,entertainment,946,Victoria Peak,city,1,0.4484631419181824
2024-09-25,296,Hong Kong Disneyland,entertainment,1003,World of Frozen,entertainment,2,0.9192646731932959
2024-09-25,300,Hong Kong International Airport,transit,307,Hong Kong Observation Wheel,entertainment,1,0.8180938561757405
2024-09-25,300,Hong Kong International Airport,transit,324,Hong Kong-Zhuhai-Macao Bridge,city,1,0.27257489971816534
2024-09-25,300,Hong Kong International Airport,transit,451,Lantau Island,natural,1,0.6510693728923798
2024-09-25,300,Hong Kong International Airport,transit,580,Ngong Ping 360,entertainment,1,0.47657984867691994
2024-09-25,300,Hong Kong International Airport,transit,629,Po Lin Monastery,religion,1,0.8566112220287323
2024-09-25,300,Hong Kong International Airport,transit,733,Sky 100,city,1,0.8810993731021881
2024-09-25,300,Hong Kong International Airport,transit,803,Tai Mo Shan,outdoor,1,0.529971107840538
2024-09-25,307,Hong Kong Observation Wheel,entertainment,296,Hong Kong Disneyland,entertainment,2,0.6844667177647352
2024-09-25,310,Hong Kong Park,city,145,Chungking Mansions,city,1,0.7044369280338287
2024-09-25,324,Hong Kong-Zhuhai-Macao Bridge,city,584,Ngong Ping Village,cultural,1,0.9013124704360962
2024-09-25,324,Hong Kong-Zhuhai-Macao Bridge,city,800,Tai Kwun,cultural,1,0.2810220643877983
2024-09-25,358,Jordan,area,300,Hong Kong International Airport,transit,1,0.5098607540130615
2024-09-25,433,LEGOLAND Discovery Centre,entertainment,296,Hong Kong Disneyland,entertainment,1,0.7951830219138752
2024-09-25,446,Lan Fong Yuen,dining,271,Harbour City,shopping,1,0.7026919176181157
2024-09-25,446,Lan Fong Yuen,dining,1016,Yau Ma Tei Station,transit,1,0.31477083638310427
2024-09-25,451,Lantau Island,natural,101,Central,area,1,0.891231119632721
2024-09-25,451,Lantau Island,natural,300,Hong Kong International Airport,transit,1,0.5134650450199842
2024-09-25,451,Lantau Island,natural,310,Hong Kong Park,city,1,0.8406803607940674
2024-09-25,451,Lantau Island,natural,803,Tai Mo Shan,outdoor,1,0.9105706810951233
2024-09-25,494,Madame Tussauds,cultural,451,Lantau Island,natural,1,0.8397672176361084
2024-09-25,579,Ngong Ping,area,629,Po Lin Monastery,religion,1,0.8250730931758881
2024-09-25,580,Ngong Ping 360,entertainment,296,Hong Kong Disneyland,entertainment,1,0.5262411534786224
2024-09-25,580,Ngong Ping 360,entertainment,324,Hong Kong-Zhuhai-Macao Bridge,city,1,0.9097498208284378
2024-09-25,580,Ngong Ping 360,entertainment,579,Ngong Ping,area,2,0.852026030421257
2024-09-25,584,Ngong Ping Village,cultural,804,Tai O,area,1,0.7498347844396318
2024-09-25,629,Po Lin Monastery,religion,296,Hong Kong Disneyland,entertainment,1,0.8889123558998108
2024-09-25,629,Po Lin Monastery,religion,451,Lantau Island,natural,2,0.8783408254384995
2024-09-25,629,Po Lin Monastery,religion,944,Victoria Harbour,city,1,0.7492134720087051
2024-09-25,708,Shau Kei Wan,area,101,Central,area,1,0.5402600169181824
2024-09-25,733,Sky 100,city,300,Hong Kong International Airport,transit,1,0.6576196737587452
2024-09-25,800,Tai Kwun,cultural,944,Victoria Harbour,city,1,0.5411924049258232
2024-09-25,803,Tai Mo Shan,outdoor,296,Hong Kong Disneyland,entertainment,1,0.891988106071949
2024-09-25,803,Tai Mo Shan,outdoor,451,Lantau Island,natural,1,0.8563037514686584
2024-09-25,847,The Fleming,hotel,217,Fleming Rd,city,1,0.6539703905582428
2024-09-25,873,The Peak Tram,entertainment,296,Hong Kong Disneyland,entertainment,1,0.890751451253891
2024-09-25,898,Toy Story Land,entertainment,296,Hong Kong Disneyland,entertainment,1,0.9180155724287034
2024-09-25,907,Tsim Sha Tsui,area,46,Bakehouse (Wan Chai),dining,1,0.4829281456768513
2024-09-25,907,Tsim Sha Tsui,area,494,Madame Tussauds,cultural,1,0.5563133060932159
2024-09-25,916,Tsuen Wan,area,446,Lan Fong Yuen,dining,1,0.39960099508364993
2024-09-25,944,Victoria Harbour,city,296,Hong Kong Disneyland,entertainment,2,0.7994581460952759
2024-09-25,946,Victoria Peak,city,944,Victoria Harbour,city,1,0.8687291145324707
2024-09-25,964,Wan Chai,area,968,Wan Chai Station,transit,1,0.5218099430203438
2024-09-25,968,Wan Chai Station,transit,847,The Fleming,hotel,1,0.25372840091586113
2024-09-25,1003,World of Frozen,entertainment,296,Hong Kong Disneyland,entertainment,2,0.8848255437175582
2024-09-25,1010,Yat Lok Restaurant,dining,907,Tsim Sha Tsui,area,1,0.38345010951161385
2024-09-25,1013,Yau Ma Tei,area,1014,Yau Ma Tei Jade Hawker Bazaar,shopping,1,0.6771072149276733
2024-09-25,1014,Yau Ma Tei Jade Hawker Bazaar,shopping,1013,Yau Ma Tei,area,1,0.6969819962978363
2024-09-25,1016,Yau Ma Tei Station,transit,907,Tsim Sha Tsui,area,1,0.19758169725537295
2024-09-25,1042,iSQUARE,shopping,295,Hong Kong Cultural Centre,cultural,1,0.47604240477085114
2024-09-26,46,Bakehouse (Wan Chai),dining,96,Causeway Bay,area,1,0.4795520380139351
2024-09-26,46,Bakehouse (Wan Chai),dining,278,Hashtag B,dining,1,0.8898934870958328
2024-09-26,46,Bakehouse (Wan Chai),dining,291,Hollywood Rd,city,1,0.7094744294881821
2024-09-26,54,Big Grizzly Mountain Runaway Mine Cars,entertainment,296,Hong Kong Disneyland,entertainment,1,0.7902387380599976
2024-09-26,96,Causeway Bay,area,46,Bakehouse (Wan Chai),dining,1,0.44342540949583054
2024-09-26,101,Central,area,300,Hong Kong International Airport,transit,1,0.5005363076925278
2024-09-26,101,Central,area,307,Hong Kong Observation Wheel,entertainment,1,0.22538301534950733
2024-09-26,101,Central,area,540,Mong Kok,area,1,0.4273950457572937
2024-09-26,101,Central,area,646,Queen's Road,city,1,0.5257057659327984
2024-09-26,101,Central,area,944,Victoria Harbour,city,1,0.8980623185634613
2024-09-26,146,Citygate Outlets,shopping,451,Lantau Island,natural,1,0.8137630522251129
2024-09-26,150,Clock Tower,cultural,312,Hong Kong Science Museum,cultural,1,0.6443870067596436
2024-09-26,270,Happy Valley Racecourse,entertainment,293,Hong Kong Convention and Exhibition Centre,city,1,0.6696908175945282
2024-09-26,295,Hong Kong Cultural Centre,cultural,316,Hong Kong Stadium,sport,1,0.673530787229538
2024-09-26,295,Hong Kong Cultural Centre,cultural,540,Mong Kok,area,1,0.3558012545108795
2024-09-26,296,Hong Kong Disneyland,entertainment,54,Big Grizzly Mountain Runaway Mine Cars,entertainment,1,0.787001833319664
2024-09-26,296,Hong Kong Disneyland,entertainment,101,Central,area,1,0.7297620048125585
2024-09-26,296,Hong Kong Disneyland,entertainment,300,Hong Kong International Airport,transit,1,0.3977256268262863
2024-09-26,296,Hong Kong Disneyland,entertainment,358,Jordan,area,1,0.8416092927966798
2024-09-26,296,Hong Kong Disneyland,entertainment,598,Ocean Park,entertainment,1,0.39543240144848824
2024-09-26,296,Hong Kong Disneyland,entertainment,817,Tai Tam,area,1,0.5439752414822578
2024-09-26,296,Hong Kong Disneyland,entertainment,944,Victoria Harbour,city,3,0.9038702895243963
2024-09-26,296,Hong Kong Disneyland,entertainment,946,Victoria Peak,city,1,0.9538505971431732
2024-09-26,300,Hong Kong International Airport,transit,296,Hong Kong Disneyland,entertainment,3,0.5136875448541508
2024-09-26,300,Hong Kong International Airport,transit,307,Hong Kong Observation Wheel,entertainment,1,0.4775030445307493
2024-09-26,300,Hong Kong International Airport,transit,324,Hong Kong-Zhuhai-Macao Bridge,city,1,0.4599841348826885
2024-09-26,300,Hong Kong International Airport,transit,441,Lai King,area,1,0.5936895310878754
2024-09-26,300,Hong Kong International Airport,transit,567,Nathan Rd,city,1,0.21815243642777202
2024-09-26,300,Hong Kong International Airport,transit,845,The FOREST,shopping,1,0.8479368189970653
2024-09-26,300,Hong Kong International Airport,transit,944,Victoria Harbour,city,1,0.43980396911501884
2024-09-26,307,Hong Kong Observation Wheel,entertainment,145,Chungking Mansions,city,1,0.527553915977478
2024-09-26,307,Hong Kong Observation Wheel,entertainment,296,Hong Kong Disneyland,entertainment,1,0.9234742224216461
2024-09-26,310,Hong Kong Park,city,629,Po Lin Monastery,religion,1,0.9027611613273621
2024-09-26,312,Hong Kong Science Museum,cultural,629,Po Lin Monastery,religion,1,0.6422890424728394
2024-09-26,312,Hong Kong Science Museum,cultural,946,Victoria Peak,city,1,0.6403698424498241
2024-09-26,324,Hong Kong-Zhuhai-Macao Bridge,city,300,Hong Kong International Airport,transit,2,0.2721060054221501
2024-09-26,358,Jordan,area,300,Hong Kong International Airport,transit,1,0.4233567789196968
2024-09-26,430,Kwun Yum Temple,religion,663,Repulse Bay,natural,1,0.5963604599237442
2024-09-26,451,Lantau Island,natural,584,Ngong Ping Village,cultural,1,0.8908132314682007
2024-09-26,451,Lantau Island,natural,629,Po Lin Monastery,religion,2,0.7598575130105019
2024-09-26,540,Mong Kok,area,101,Central,area,1,0.4825728051364422
2024-09-26,540,Mong Kok,area,944,Victoria Harbour,city,1,0.500580757856369
2024-09-26,546,Monster Building,city,296,Hong Kong Disneyland,entertainment,1,0.9096533954143524
2024-09-26,584,Ngong Ping Village,cultural,310,Hong Kong Park,city,1,0.927436113357544
2024-09-26,598,Ocean Park,entertainment,296,Hong Kong Disneyland,entertainment,1,0.49625765159726143
2024-09-26,629,Po Lin Monastery,religion,803,Tai Mo Shan,outdoor,1,0.7339194118976593
2024-09-26,646,Queen's Road,city,295,Hong Kong Cultural Centre,cultural,1,0.4859876334667206
2024-09-26,663,Repulse Bay,natural,696,Sha Tin Che Kung Temple,religion,1,0.5522629618644714
2024-09-26,696,Sha Tin Che Kung Temple,religion,451,Lantau Island,natural,1,0.5291173309087753
2024-09-26,803,Tai Mo Shan,outdoor,451,Lantau Island,natural,1,0.6610095202922821
2024-09-26,817,Tai Tam,area,296,Hong Kong Disneyland,entertainment,1,0.8648185208439827
2024-09-26,872,The Peak Tower,city,946,Victoria Peak,city,1,0.5413297191262245
2024-09-26,873,The Peak Tram,entertainment,101,Central,area,1,0.6902916431427002
2024-09-26,873,The Peak Tram,entertainment,296,Hong Kong Disneyland,entertainment,1,0.9057217240333557
2024-09-26,873,The Peak Tram,entertainment,312,Hong Kong Science Museum,cultural,1,0.6772031188011169
2024-09-26,873,The Peak Tram,entertainment,946,Victoria Peak,city,1,0.8464997708797455
2024-09-26,907,Tsim Sha Tsui,area,46,Bakehouse (Wan Chai),dining,1,0.47675400227308273
2024-09-26,943,Victoria Dockside,city,944,Victoria Harbour,city,1,0.948331356048584
2024-09-26,944,Victoria Harbour,city,101,Central,area,1,0.8870179355144501
2024-09-26,944,Victoria Harbour,city,296,Hong Kong Disneyland,entertainment,1,0.9258693754673004
2024-09-26,944,Victoria Harbour,city,817,Tai Tam,area,1,0.8800347223877907
2024-09-26,944,Victoria Harbour,city,873,The Peak Tram,entertainment,1,0.8787798881530762
2024-09-26,944,Victoria Harbour,city,946,Victoria Peak,city,1,0.9055024087429047
2024-09-26,946,Victoria Peak,city,364,K11 MUSEA,shopping,1,0.9139381349086761
2024-09-26,946,Victoria Peak,city,546,Monster Building,city,1,0.9063945114612579
2024-09-26,946,Victoria Peak,city,869,The Peak Galleria,shopping,1,0.870524674654007
2024-09-26,946,Victoria Peak,city,872,The Peak Tower,city,1,0.4699756527940432
2024-09-26,946,Victoria Peak,city,873,The Peak Tram,entertainment,1,0.8047707676887512
2024-09-26,1003,World of Frozen,entertainment,296,Hong Kong Disneyland,entertainment,1,0.6947614848613739
2024-09-27,33,AsiaWorld-Expo,city,804,Tai O,area,1,0.5394866764545441
2024-09-27,36,Australia Dairy Company,dining,977,West Kowloon Cultural District,cultural,1,0.27270447090268135
2024-09-27,46,Bakehouse (Wan Chai),dining,36,Australia Dairy Company,dining,1,0.07093066908419124
2024-09-27,46,Bakehouse (Wan Chai),dining,546,Monster Building,city,1,0.24363582720980048
2024-09-27,96,Causeway Bay,area,46,Bakehouse (Wan Chai),dining,1,0.5279506109654903
2024-09-27,96,Causeway Bay,area,386,Kennedy Town,area,1,0.19037736207246775
2024-09-27,101,Central,area,104,Central Market,shopping,1,0.6126592953999836
2024-09-27,101,Central,area,258,HSBC Building,city,1,0.2718119528144598
2024-09-27,101,Central,area,576,New Town Plaza,shopping,1,0.7127489149570465
2024-09-27,101,Central,area,946,Victoria Peak,city,1,0.7639447748661041
2024-09-27,104,Central Market,shopping,101,Central,area,1,0.24873446859419343
2024-09-27,104,Central Market,shopping,300,Hong Kong International Airport,transit,1,0.4644936521848042
2024-09-27,137,Choi Hung Estate,city,832,Tei Mou Koon Dessert,dining,1,0.7397024258971214
2024-09-27,180,Disney's Hollywood Hotel,hotel,296,Hong Kong Disneyland,entertainment,1,0.8573349788784981
2024-09-27,258,HSBC Building,city,101,Central,area,1,0.5434942543506622
2024-09-27,271,Harbour City,shopping,293,Hong Kong Convention and Exhibition Centre,city,1,0.7259994894266129
2024-09-27,280,Hau Wo St,city,404,Kowloon,area,1,0.746279887855053
2024-09-27,293,Hong Kong Convention and Exhibition Centre,city,946,Victoria Peak,city,1,0.5082561559975147
2024-09-27,295,Hong Kong Cultural Centre,cultural,944,Victoria Harbour,city,1,0.7504643499851227
2024-09-27,296,Hong Kong Disneyland,entertainment,101,Central,area,1,0.7425488114356995
2024-09-27,296,Hong Kong Disneyland,entertainment,300,Hong Kong International Airport,transit,2,0.7486958503723145
2024-09-27,296,Hong Kong Disneyland,entertainment,607,One Dim Sum,dining,1,0.5250838523109753
2024-09-27,296,Hong Kong Disneyland,entertainment,733,Sky 100,city,1,0.9272556304931641
2024-09-27,296,Hong Kong Disneyland,entertainment,897,Tomorrowland,entertainment,1,0.8732979695002239
2024-09-27,299,Hong Kong Heritage Museum,cultural,312,Hong Kong Science Museum,cultural,1,0.48340195417404175
2024-09-27,300,Hong Kong International Airport,transit,296,Hong Kong Disneyland,entertainment,4,0.7854847560326259
2024-09-27,300,Hong Kong International Airport,transit,946,Victoria Peak,city,1,0.6427665203809738
2024-09-27,301,Hong Kong Island,natural,944,Victoria Harbour,city,1,0.8473843038082123
2024-09-27,307,Hong Kong Observation Wheel,entertainment,951,Villepin,cultural,1,0.9444130063056946
2024-09-27,312,Hong Kong Science Museum,cultural,315,Hong Kong Space Museum,cultural,1,0.814140647649765
2024-09-27,315,Hong Kong Space Museum,cultural,305,Hong Kong Museum of History,cultural,1,0.8366914093494415
2024-09-27,324,Hong Kong-Zhuhai-Macao Bridge,city,803,Tai Mo Shan,outdoor,1,0.8155775368213654
2024-09-27,356,Jenny Bakery,dining,300,Hong Kong International Airport,transit,1,0.4681245982646942
2024-09-27,386,Kennedy Town,area,101,Central,area,1,0.15611383505165577
2024-09-27,386,Kennedy Town,area,387,Kennedy Town Station,transit,1,0.042659893631935106
2024-09-27,386,Kennedy Town,area,573,New Praya,city,1,0.4145701825618744
2024-09-27,404,Kowloon,area,567,Nathan Rd,city,1,0.6565113887190819
2024-09-27,406,Kowloon City,area,749,St John's Cathedral,religion,1,0.7767543792724609
2024-09-27,451,Lantau Island,natural,300,Hong Kong International Airport,transit,1,0.6077192425727844
2024-09-27,451,Lantau Island,natural,324,Hong Kong-Zhuhai-Macao Bridge,city,1,0.8168351352214813
2024-09-27,451,Lantau Island,natural,465,Lion Rock,outdoor,1,0.848129004240036
2024-09-27,451,Lantau Island,natural,629,Po Lin Monastery,religion,3,0.855446013311545
2024-09-27,451,Lantau Island,natural,803,Tai Mo Shan,outdoor,1,0.7864385098218918
