video_date,poi_a_id,poi_a_name,poi_a_cate,poi_b_id,poi_b_name,poi_b_cate,cooccur_n,avg_journey_sentiment
2024-02-02,307,Hong Kong Observation Wheel,Entertainment,784,Sunny Bay Station,Transit,1,0.2606925062436078
2024-02-02,307,Hong Kong Observation Wheel,Entertainment,944,Victoria Harbour,Cityscape,1,0.2606925062436078
2024-02-02,334,Hung Hom Kwun Yum Temple,Religious,804,Tai O,area,1,0.4401840269565582
2024-02-02,359,Jordan Station,Transit,442,Lai King Station,Transit,1,0.2606925062436078
2024-02-02,359,Jordan Station,Transit,784,Sunny Bay Station,Transit,1,0.2606925062436078
2024-02-02,359,Jordan Station,Transit,944,Victoria Harbour,Cityscape,1,0.2606925062436078
2024-02-02,364,K11 MUSEA,Shopping,886,Times Square,Shopping,1,0.5428981482982635
2024-02-02,413,Kowloon Tin Hau Temple,Religious,751,St. Paul's Church,Religious,1,0.593281764537096
2024-02-02,419,Kwai Fong,area,567,Nathan Rd,Cityscape,1,0.5518177127879528
2024-02-02,419,Kwai Fong,area,944,Victoria Harbour,Cityscape,1,0.5518177127879528
2024-02-02,439,Lai Chi Kok Station,Transit,540,Mong Kok,area,1,0.6201395828809056
2024-02-02,439,Lai Chi Kok Station,Transit,598,Ocean Park,Entertainment,1,0.6201395828809056
2024-02-02,442,Lai King Station,Transit,784,Sunny Bay Station,Transit,1,0.2606925062436078
2024-02-02,442,Lai King Station,Transit,944,Victoria Harbour,Cityscape,1,0.2606925062436078
2024-02-02,451,Lantau Island,Natural,494,Madame Tussauds,Cultural,1,0.8017003225980612
2024-02-02,451,Lantau Island,Natural,598,Ocean Park,Entertainment,1,0.8017003225980612
2024-02-02,451,Lantau Island,Natural,603,Old Hong Kong,Cityscape,1,0.8017003225980612
2024-02-02,451,Lantau Island,Natural,946,Victoria Peak,Cityscape,1,0.8017003225980612
2024-02-02,494,Madame Tussauds,Cultural,598,Ocean Park,Entertainment,1,0.8017003225980612
2024-02-02,494,Madame Tussauds,Cultural,603,Old Hong Kong,Cityscape,1,0.8017003225980612
2024-02-02,494,Madame Tussauds,Cultural,946,Victoria Peak,Cityscape,1,0.8017003225980612
2024-02-02,540,Mong Kok,area,598,Ocean Park,Entertainment,1,0.6201395828809056
2024-02-02,549,Mott 32,Dining,717,Shelley St,Cityscape,1,0.8326982673257589
2024-02-02,567,Nathan Rd,Cityscape,944,Victoria Harbour,Cityscape,1,0.5518177127879528
2024-02-02,580,Ngong Ping 360,Entertainment,916,Tsuen Wan,area,1,0.6781548681358496
2024-02-02,584,Ngong Ping Village,Cultural,598,Ocean Park,Entertainment,1,0.7204252233107885
2024-02-02,584,Ngong Ping Village,Cultural,833,Temple St,Cityscape,1,0.7204252233107885
2024-02-02,584,Ngong Ping Village,Cultural,873,The Peak Tram,Entertainment,1,0.7204252233107885
2024-02-02,584,Ngong Ping Village,Cultural,877,The Ritz-Carlton,Hotel,1,0.7204252233107885
2024-02-02,584,Ngong Ping Village,Cultural,944,Victoria Harbour,Cityscape,1,0.7204252233107885
2024-02-02,598,Ocean Park,Entertainment,603,Old Hong Kong,Cityscape,1,0.8017003225980612
2024-02-02,598,Ocean Park,Entertainment,833,Temple St,Cityscape,1,0.7204252233107885
2024-02-02,598,Ocean Park,Entertainment,873,The Peak Tram,Entertainment,1,0.7204252233107885
2024-02-02,598,Ocean Park,Entertainment,877,The Ritz-Carlton,Hotel,1,0.7204252233107885
2024-02-02,598,Ocean Park,Entertainment,944,Victoria Harbour,Cityscape,1,0.7204252233107885
2024-02-02,598,Ocean Park,Entertainment,946,Victoria Peak,Cityscape,1,0.8017003225980612
2024-02-02,603,Old Hong Kong,Cityscape,946,Victoria Peak,Cityscape,1,0.8017003225980612
2024-02-02,784,Sunny Bay Station,Transit,944,Victoria Harbour,Cityscape,1,0.2606925062436078
2024-02-02,815,Tai Po,area,834,Temple Street Night Market,Shopping,1,0.752013236284256
2024-02-02,833,Temple St,Cityscape,873,The Peak Tram,Entertainment,1,0.7204252233107885
2024-02-02,833,Temple St,Cityscape,877,The Ritz-Carlton,Hotel,1,0.7204252233107885
2024-02-02,833,Temple St,Cityscape,944,Victoria Harbour,Cityscape,1,0.7204252233107885
2024-02-02,834,Temple Street Night Market,Shopping,921,Tsz Shan Monastery,Religious,1,0.9435831109682719
2024-02-02,834,Temple Street Night Market,Shopping,947,Victoria Peak Garden,Cityscape,1,0.9435831109682719
2024-02-02,844,The Emperor Hotel,Hotel,874,The Peninsula,Hotel,1,0.6628412771970034
2024-02-02,844,The Emperor Hotel,Hotel,944,Victoria Harbour,Cityscape,1,0.6628412771970034
2024-02-02,869,The Peak Galleria,Shopping,873,The Peak Tram,Entertainment,1,0.9146103635430336
2024-02-02,869,The Peak Galleria,Shopping,946,Victoria Peak,Cityscape,1,0.9146103635430336
2024-02-02,873,The Peak Tram,Entertainment,877,The Ritz-Carlton,Hotel,1,0.7204252233107885
2024-02-02,873,The Peak Tram,Entertainment,944,Victoria Harbour,Cityscape,1,0.7204252233107885
2024-02-02,873,The Peak Tram,Entertainment,946,Victoria Peak,Cityscape,1,0.9146103635430336
2024-02-02,874,The Peninsula,Hotel,944,Victoria Harbour,Cityscape,1,0.6628412771970034
2024-02-02,877,The Ritz-Carlton,Hotel,944,Victoria Harbour,Cityscape,1,0.7204252233107885
2024-02-02,907,Tsim Sha Tsui,area,992,Wong Tai Sin,area,1,0.2902642719447613
2024-02-02,907,Tsim Sha Tsui,area,1013,Yau Ma Tei,area,1,0.2902642719447613
2024-02-02,921,Tsz Shan Monastery,Religious,947,Victoria Peak Garden,Cityscape,1,0.9435831109682719
2024-02-02,944,Victoria Harbour,Cityscape,946,Victoria Peak,Cityscape,1,0.9084470917781194
2024-02-02,946,Victoria Peak,Cityscape,1024,Yim Tin Tsai,area,1,0.7053586319088936
2024-02-02,992,Wong Tai Sin,area,1013,Yau Ma Tei,area,1,0.2902642719447613
2024-02-03,3,1881 Heritage,Shopping,874,The Peninsula,Hotel,1,0.9324478904406229
2024-02-03,16,Admiralty Station,Transit,296,Hong Kong Disneyland,Entertainment,1,0.47276056123998506
2024-02-03,37,Avenue Of Stars,Cityscape,150,Clock Tower,Cultural,1,0.8562266267836094
2024-02-03,37,Avenue Of Stars,Cityscape,315,Hong Kong Space Museum,Cultural,1,0.8562266267836094
2024-02-03,37,Avenue Of Stars,Cityscape,374,Kam Wah Cafe & Cake Shop,Dining,1,0.8562266267836094
2024-02-03,37,Avenue Of Stars,Cityscape,567,Nathan Rd,Cityscape,1,0.8562266267836094
2024-02-03,37,Avenue Of Stars,Cityscape,873,The Peak Tram,Entertainment,1,0.8562266267836094
2024-02-03,37,Avenue Of Stars,Cityscape,946,Victoria Peak,Cityscape,1,0.8562266267836094
2024-02-03,37,Avenue Of Stars,Cityscape,1010,Yat Lok Restaurant,Dining,1,0.8562266267836094
2024-02-03,77,Cable Car Discovery Centre,Cultural,451,Lantau Island,Natural,1,0.7227541357278824
2024-02-03,77,Cable Car Discovery Centre,Cultural,580,Ngong Ping 360,Entertainment,1,0.7227541357278824
2024-02-03,77,Cable Car Discovery Centre,Cultural,629,Po Lin Monastery,Religious,1,0.7227541357278824
2024-02-03,96,Causeway Bay,area,296,Hong Kong Disneyland,Entertainment,1,0.8425764143644345
2024-02-03,96,Causeway Bay,area,310,Hong Kong Park,Cityscape,1,0.8425764143644345
2024-02-03,96,Causeway Bay,area,323,Hong Kong Zoological and Botanical Gardens,Cityscape,1,0.8425764143644345
2024-02-03,96,Causeway Bay,area,360,Joy Hing Roasted Meat,Dining,1,0.8425764143644345
2024-02-03,96,Causeway Bay,area,598,Ocean Park,Entertainment,1,0.8425764143644345
2024-02-03,96,Causeway Bay,area,849,The Grand Aquarium,Entertainment,1,0.8425764143644345
2024-02-03,96,Causeway Bay,area,946,Victoria Peak,Cityscape,1,0.8425764143644345
2024-02-03,98,Causeway Bay Station,Transit,1022,Yee Wo St,Cityscape,1,0.3375683128833771
2024-02-03,101,Central,area,295,Hong Kong Cultural Centre,Cultural,1,0.8444935977458954
2024-02-03,101,Central,area,296,Hong Kong Disneyland,Entertainment,1,0.6349926474504173
2024-02-03,101,Central,area,636,Prince Edward Station,Transit,1,0.6349926474504173
2024-02-03,101,Central,area,696,Sha Tin Che Kung Temple,Religious,1,0.6349926474504173
2024-02-03,101,Central,area,739,Sneakers Street,Shopping,1,0.6349926474504173
2024-02-03,101,Central,area,956,Wah Heung Yuen,Dining,1,0.6349926474504173
2024-02-03,150,Clock Tower,Cultural,315,Hong Kong Space Museum,Cultural,1,0.8562266267836094
2024-02-03,150,Clock Tower,Cultural,374,Kam Wah Cafe & Cake Shop,Dining,1,0.8562266267836094
2024-02-03,150,Clock Tower,Cultural,567,Nathan Rd,Cityscape,1,0.8562266267836094
2024-02-03,150,Clock Tower,Cultural,873,The Peak Tram,Entertainment,1,0.8562266267836094
2024-02-03,150,Clock Tower,Cultural,946,Victoria Peak,Cityscape,1,0.8562266267836094
2024-02-03,150,Clock Tower,Cultural,1010,Yat Lok Restaurant,Dining,1,0.8562266267836094
2024-02-03,179,Disney Explorers Lodge,Hotel,249,Grand Hyatt,Hotel,1,0.8095572456717491
2024-02-03,179,Disney Explorers Lodge,Hotel,296,Hong Kong Disneyland,Entertainment,1,0.8095572456717491
2024-02-03,179,Disney Explorers Lodge,Hotel,598,Ocean Park,Entertainment,1,0.8095572456717491
2024-02-03,210,Fa Yuen Street Market,Shopping,296,Hong Kong Disneyland,Entertainment,1,0.934982266690996
2024-02-03,210,Fa Yuen Street Market,Shopping,834,Temple Street Night Market,Shopping,1,0.934982266690996
2024-02-03,228,Frozen Ever After,Entertainment,296,Hong Kong Disneyland,Entertainment,2,0.9404985109965007
2024-02-03,228,Frozen Ever After,Entertainment,1003,World of Frozen,Entertainment,1,0.9484678705533346
2024-02-03,249,Grand Hyatt,Hotel,296,Hong Kong Disneyland,Entertainment,1,0.8095572456717491
2024-02-03,249,Grand Hyatt,Hotel,598,Ocean Park,Entertainment,1,0.8095572456717491
2024-02-03,253,Grizzly Gulch,Entertainment,296,Hong Kong Disneyland,Entertainment,1,0.904852710822745
2024-02-03,253,Grizzly Gulch,Entertainment,897,Tomorrowland,Entertainment,1,0.904852710822745
2024-02-03,253,Grizzly Gulch,Entertainment,898,Toy Story Land,Entertainment,1,0.904852710822745
2024-02-03,253,Grizzly Gulch,Entertainment,1003,World of Frozen,Entertainment,1,0.904852710822745
2024-02-03,271,Harbour City,Shopping,296,Hong Kong Disneyland,Entertainment,1,0.9442897140979767
2024-02-03,293,Hong Kong Convention and Exhibition Centre,Cityscape,296,Hong Kong Disneyland,Entertainment,1,0.6343061327934265
2024-02-03,293,Hong Kong Convention and Exhibition Centre,Cityscape,913,Tsing Ma Bridge,Cityscape,1,0.6343061327934265
2024-02-03,296,Hong Kong Disneyland,Entertainment,300,Hong Kong International Airport,Transit,3,0.7654604218373394
2024-02-03,296,Hong Kong Disneyland,Entertainment,310,Hong Kong Park,Cityscape,2,0.8089659308934045
2024-02-03,296,Hong Kong Disneyland,Entertainment,323,Hong Kong Zoological and Botanical Gardens,Cityscape,1,0.8425764143644345
2024-02-03,296,Hong Kong Disneyland,Entertainment,324,Hong Kong-Zhuhai-Macao Bridge,Cityscape,1,0.7753554474223744
2024-02-03,296,Hong Kong Disneyland,Entertainment,336,Hung Hom Station,Transit,1,0.5039362584551176
2024-02-03,296,Hong Kong Disneyland,Entertainment,360,Joy Hing Roasted Meat,Dining,1,0.8425764143644345
2024-02-03,296,Hong Kong Disneyland,Entertainment,413,Kowloon Tin Hau Temple,Religious,1,0.8579059640566509
2024-02-03,296,Hong Kong Disneyland,Entertainment,438,Lai Chi Kok,area,1,0.5878196572264035
2024-02-03,296,Hong Kong Disneyland,Entertainment,451,Lantau Island,Natural,1,0.7753554474223744
2024-02-03,296,Hong Kong Disneyland,Entertainment,598,Ocean Park,Entertainment,4,0.8721605940455838
2024-02-03,296,Hong Kong Disneyland,Entertainment,636,Prince Edward Station,Transit,1,0.6349926474504173
2024-02-03,296,Hong Kong Disneyland,Entertainment,663,Repulse Bay,Natural,1,0.7643778324127197
2024-02-03,296,Hong Kong Disneyland,Entertainment,696,Sha Tin Che Kung Temple,Religious,1,0.6349926474504173
2024-02-03,296,Hong Kong Disneyland,Entertainment,739,Sneakers Street,Shopping,1,0.6349926474504173
2024-02-03,296,Hong Kong Disneyland,Entertainment,815,Tai Po,area,1,0.5039362584551176
2024-02-03,296,Hong Kong Disneyland,Entertainment,834,Temple Street Night Market,Shopping,1,0.934982266690996
2024-02-03,296,Hong Kong Disneyland,Entertainment,849,The Grand Aquarium,Entertainment,1,0.8425764143644345
2024-02-03,296,Hong Kong Disneyland,Entertainment,873,The Peak Tram,Entertainment,1,0.7753554474223744
2024-02-03,296,Hong Kong Disneyland,Entertainment,897,Tomorrowland,Entertainment,1,0.904852710822745
2024-02-03,296,Hong Kong Disneyland,Entertainment,898,Toy Story Land,Entertainment,2,0.7463361840245742
2024-02-03,296,Hong Kong Disneyland,Entertainment,913,Tsing Ma Bridge,Cityscape,1,0.6343061327934265
2024-02-03,296,Hong Kong Disneyland,Entertainment,944,Victoria Harbour,Cityscape,1,0.9509811004002889
2024-02-03,296,Hong Kong Disneyland,Entertainment,946,Victoria Peak,Cityscape,3,0.8404114723565733
2024-02-03,296,Hong Kong Disneyland,Entertainment,956,Wah Heung Yuen,Dining,1,0.6349926474504173
2024-02-03,296,Hong Kong Disneyland,Entertainment,963,Walt's Café,Dining,1,0.7753554474223744
2024-02-03,296,Hong Kong Disneyland,Entertainment,1003,World of Frozen,Entertainment,2,0.9266602906880398
2024-02-03,300,Hong Kong International Airport,Transit,310,Hong Kong Park,Cityscape,1,0.7753554474223744
2024-02-03,300,Hong Kong International Airport,Transit,324,Hong Kong-Zhuhai-Macao Bridge,Cityscape,2,0.7430554689049269
2024-02-03,300,Hong Kong International Airport,Transit,438,Lai Chi Kok,area,1,0.5878196572264035
2024-02-03,300,Hong Kong International Airport,Transit,449,Langham Place,Shopping,1,0.7783493876457215
2024-02-03,300,Hong Kong International Airport,Transit,451,Lantau Island,Natural,1,0.7753554474223744
2024-02-03,300,Hong Kong International Airport,Transit,494,Madame Tussauds,Cultural,1,0.7783493876457215
2024-02-03,300,Hong Kong International Airport,Transit,598,Ocean Park,Entertainment,1,0.9332061608632406
2024-02-03,300,Hong Kong International Airport,Transit,675,SOGO,Shopping,1,0.7783493876457215
2024-02-03,300,Hong Kong International Airport,Transit,857,The Hong Kong Tourism Board Kowloon Visitor Centre,Cityscape,1,0.7107554903874794
2024-02-03,300,Hong Kong International Airport,Transit,873,The Peak Tram,Entertainment,1,0.7753554474223744
2024-02-03,300,Hong Kong International Airport,Transit,874,The Peninsula,Hotel,1,0.7107554903874794
2024-02-03,300,Hong Kong International Airport,Transit,898,Toy Story Land,Entertainment,1,0.5878196572264035
2024-02-03,300,Hong Kong International Airport,Transit,907,Tsim Sha Tsui,area,2,0.7445524390166005
2024-02-03,300,Hong Kong International Airport,Transit,913,Tsing Ma Bridge,Cityscape,1,0.7107554903874794
2024-02-03,300,Hong Kong International Airport,Transit,916,Tsuen Wan,area,1,0.7107554903874794
2024-02-03,300,Hong Kong International Airport,Transit,946,Victoria Peak,Cityscape,2,0.7276309152895755
2024-02-03,300,Hong Kong International Airport,Transit,963,Walt's Café,Dining,1,0.7753554474223744
2024-02-03,304,Hong Kong Museum of Art,Cultural,307,Hong Kong Observation Wheel,Entertainment,1,0.9073228687047958
2024-02-03,304,Hong Kong Museum of Art,Cultural,312,Hong Kong Science Museum,Cultural,1,0.9073228687047958
2024-02-03,304,Hong Kong Museum of Art,Cultural,944,Victoria Harbour,Cityscape,1,0.9073228687047958
2024-02-03,307,Hong Kong Observation Wheel,Entertainment,312,Hong Kong Science Museum,Cultural,1,0.9073228687047958
2024-02-03,307,Hong Kong Observation Wheel,Entertainment,944,Victoria Harbour,Cityscape,1,0.9073228687047958
2024-02-03,310,Hong Kong Park,Cityscape,323,Hong Kong Zoological and Botanical Gardens,Cityscape,1,0.8425764143644345
2024-02-03,310,Hong Kong Park,Cityscape,324,Hong Kong-Zhuhai-Macao Bridge,Cityscape,1,0.7753554474223744
2024-02-03,310,Hong Kong Park,Cityscape,360,Joy Hing Roasted Meat,Dining,1,0.8425764143644345
2024-02-03,310,Hong Kong Park,Cityscape,451,Lantau Island,Natural,1,0.7753554474223744
2024-02-03,310,Hong Kong Park,Cityscape,598,Ocean Park,Entertainment,1,0.8425764143644345
2024-02-03,310,Hong Kong Park,Cityscape,849,The Grand Aquarium,Entertainment,1,0.8425764143644345
2024-02-03,310,Hong Kong Park,Cityscape,873,The Peak Tram,Entertainment,1,0.7753554474223744
