video_date,origin_poi_cate,dest_poi_cate,flow_n
2025-03-19,Shopping,Shopping,3
2025-03-19,Transit,Cultural,1
2025-03-19,Transit,Entertainment,6
2025-03-19,Transit,Hotel,2
2025-03-19,Transit,Shopping,2
2025-03-19,area,Cityscape,2
2025-03-19,area,Dining,4
2025-03-19,area,Outdoor,1
2025-03-19,area,Shopping,1
2025-03-19,area,Transit,1
2025-03-19,area,area,8
2025-03-20,Cityscape,Cityscape,7
2025-03-20,Cityscape,Cultural,1
2025-03-20,Cityscape,Dining,1
2025-03-20,Cityscape,Entertainment,10
2025-03-20,Cityscape,Hotel,1
2025-03-20,Cityscape,Religious,2
2025-03-20,Cityscape,Transit,1
2025-03-20,Cityscape,area,2
2025-03-20,Cultural,Cityscape,3
2025-03-20,Cultural,Entertainment,1
2025-03-20,Cultural,Natural,1
2025-03-20,Cultural,area,3
2025-03-20,Dining,Cityscape,1
2025-03-20,Dining,Dining,2
2025-03-20,Dining,area,3
2025-03-20,Entertainment,Cityscape,10
2025-03-20,Entertainment,Cultural,6
2025-03-20,Entertainment,Entertainment,12
2025-03-20,Entertainment,Natural,3
2025-03-20,Entertainment,Religious,1
2025-03-20,Entertainment,Transit,7
2025-03-20,Entertainment,area,1
2025-03-20,Hotel,Entertainment,1
2025-03-20,Hotel,Natural,1
2025-03-20,Natural,Cityscape,3
2025-03-20,Natural,Entertainment,1
2025-03-20,Natural,Religious,2
2025-03-20,Natural,Shopping,2
2025-03-20,Outdoor,Entertainment,1
2025-03-20,Outdoor,Religious,1
2025-03-20,Outdoor,area,1
2025-03-20,Religious,Cityscape,2
2025-03-20,Religious,Dining,2
2025-03-20,Religious,Natural,2
2025-03-20,Religious,Religious,7
2025-03-20,Religious,Shopping,1
2025-03-20,Religious,area,3
2025-03-20,Transit,Cityscape,3
2025-03-20,Transit,Entertainment,2
2025-03-20,Transit,Hotel,1
2025-03-20,Transit,Religious,1
2025-03-20,Transit,area,2
2025-03-20,area,Cityscape,1
2025-03-20,area,Cultural,2
2025-03-20,area,Dining,4
2025-03-20,area,Entertainment,6
2025-03-20,area,Natural,1
2025-03-20,area,Outdoor,1
2025-03-20,area,Shopping,1
2025-03-20,area,area,3
2025-03-21,Cityscape,Cityscape,5
2025-03-21,Cityscape,Dining,2
2025-03-21,Cityscape,Entertainment,8
2025-03-21,Cityscape,Outdoor,1
2025-03-21,Cityscape,Shopping,1
2025-03-21,Cityscape,Transit,2
2025-03-21,Cityscape,area,4
2025-03-21,Cultural,Entertainment,2
2025-03-21,Cultural,Natural,1
2025-03-21,Cultural,Transit,1
2025-03-21,Dining,Dining,2
2025-03-21,Dining,Natural,1
2025-03-21,Dining,area,2
2025-03-21,Entertainment,Cityscape,8
2025-03-21,Entertainment,Cultural,2
2025-03-21,Entertainment,Dining,1
2025-03-21,Entertainment,Entertainment,7
2025-03-21,Entertainment,Hotel,1
2025-03-21,Entertainment,Natural,1
2025-03-21,Entertainment,Religious,2
2025-03-21,Entertainment,Shopping,1
2025-03-21,Entertainment,Transit,4
2025-03-21,Entertainment,area,2
2025-03-21,Hotel,Cityscape,1
2025-03-21,Hotel,Entertainment,2
2025-03-21,Hotel,Hotel,2
2025-03-21,Natural,Cityscape,1
2025-03-21,Natural,Entertainment,1
2025-03-21,Natural,Religious,2
2025-03-21,Natural,Transit,1
2025-03-21,Natural,area,1
2025-03-21,Outdoor,Cityscape,1
2025-03-21,Outdoor,Natural,1
2025-03-21,Religious,Cultural,1
2025-03-21,Religious,Entertainment,2
2025-03-21,Religious,Natural,1
2025-03-21,Religious,Religious,2
2025-03-21,Religious,area,1
2025-03-21,Shopping,Cityscape,1
2025-03-21,Shopping,Religious,1
2025-03-21,Shopping,Shopping,1
2025-03-21,Shopping,Transit,1
2025-03-21,Shopping,area,1
2025-03-21,Transit,Cityscape,2
2025-03-21,Transit,Entertainment,6
2025-03-21,Transit,Hotel,2
2025-03-21,Transit,Shopping,2
2025-03-21,Transit,area,3
2025-03-21,area,Cityscape,2
2025-03-21,area,Cultural,1
2025-03-21,area,Dining,2
2025-03-21,area,Entertainment,2
2025-03-21,area,Hotel,1
2025-03-21,area,Natural,1
2025-03-21,area,Religious,3
2025-03-21,area,Shopping,1
2025-03-21,area,Transit,4
2025-03-21,area,area,10
2025-03-22,Cityscape,Cityscape,8
2025-03-22,Cityscape,Cultural,1
2025-03-22,Cityscape,Dining,2
2025-03-22,Cityscape,Entertainment,12
2025-03-22,Cityscape,Natural,4
2025-03-22,Cityscape,Shopping,2
2025-03-22,Cityscape,Transit,2
2025-03-22,Cityscape,area,2
2025-03-22,Cultural,Cityscape,1
2025-03-22,Cultural,Cultural,1
2025-03-22,Cultural,Entertainment,5
2025-03-22,Cultural,Natural,1
2025-03-22,Cultural,Shopping,1
2025-03-22,Cultural,area,2
2025-03-22,Dining,Cityscape,2
2025-03-22,Dining,Dining,1
2025-03-22,Dining,Hotel,1
2025-03-22,Dining,Shopping,1
2025-03-22,Dining,Transit,2
2025-03-22,Dining,area,1
2025-03-22,Entertainment,Cityscape,11
2025-03-22,Entertainment,Cultural,4
2025-03-22,Entertainment,Entertainment,12
2025-03-22,Entertainment,Hotel,3
2025-03-22,Entertainment,Natural,1
2025-03-22,Entertainment,Shopping,2
2025-03-22,Entertainment,Transit,2
2025-03-22,Entertainment,area,2
2025-03-22,Hotel,Cityscape,1
2025-03-22,Hotel,Cultural,1
2025-03-22,Hotel,Dining,1
2025-03-22,Hotel,Entertainment,1
2025-03-22,Natural,Cityscape,2
2025-03-22,Natural,Cultural,1
2025-03-22,Natural,Entertainment,2
2025-03-22,Natural,Natural,6
2025-03-22,Natural,Religious,2
2025-03-22,Natural,Transit,2
2025-03-22,Natural,area,3
2025-03-22,Religious,Cityscape,2
2025-03-22,Religious,Entertainment,1
2025-03-22,Religious,Natural,2
2025-03-22,Religious,Religious,1
2025-03-22,Religious,area,1
2025-03-22,Shopping,Cityscape,1
2025-03-22,Shopping,Cultural,2
2025-03-22,Shopping,Entertainment,1
2025-03-22,Shopping,Natural,2
2025-03-22,Shopping,Religious,1
2025-03-22,Shopping,Transit,1
2025-03-22,Transit,Cityscape,2
2025-03-22,Transit,Dining,1
2025-03-22,Transit,Entertainment,5
2025-03-22,Transit,Hotel,1
2025-03-22,Transit,Natural,1
2025-03-22,Transit,Religious,1
2025-03-22,Transit,area,3
2025-03-22,area,Cityscape,4
2025-03-22,area,Cultural,1
2025-03-22,area,Dining,2
2025-03-22,area,Entertainment,2
2025-03-22,area,Natural,1
2025-03-22,area,Religious,2
2025-03-22,area,Shopping,2
2025-03-22,area,Transit,1
2025-03-22,area,area,8
2025-03-23,Cityscape,Cityscape,5
2025-03-23,Cityscape,Cultural,5
2025-03-23,Cityscape,Entertainment,13
2025-03-23,Cityscape,Hotel,3
2025-03-23,Cityscape,Natural,1
2025-03-23,Cityscape,Religious,1
2025-03-23,Cityscape,Shopping,2
2025-03-23,Cityscape,Transit,11
2025-03-23,Cityscape,area,2
2025-03-23,Cultural,Cityscape,2
2025-03-23,Cultural,Entertainment,1
2025-03-23,Cultural,Natural,2
2025-03-23,Cultural,Religious,2
2025-03-23,Cultural,area,1
2025-03-23,Dining,Cityscape,2
2025-03-23,Dining,Entertainment,1
2025-03-23,Dining,area,3
2025-03-23,Entertainment,Cityscape,11
2025-03-23,Entertainment,Cultural,1
2025-03-23,Entertainment,Dining,2
2025-03-23,Entertainment,Entertainment,17
2025-03-23,Entertainment,Natural,3
2025-03-23,Entertainment,Religious,1
2025-03-23,Entertainment,Shopping,1
2025-03-23,Entertainment,Transit,7
2025-03-23,Entertainment,area,4
2025-03-23,Hotel,Cultural,1
2025-03-23,Hotel,Entertainment,1
2025-03-23,Hotel,Transit,1
2025-03-23,Natural,Cityscape,3
2025-03-23,Natural,Entertainment,2
2025-03-23,Natural,Outdoor,1
2025-03-23,Natural,Religious,4
2025-03-23,Natural,Shopping,1
2025-03-23,Natural,area,4
2025-03-23,Outdoor,Natural,3
2025-03-23,Religious,Entertainment,1
2025-03-23,Religious,Natural,5
2025-03-23,Religious,Outdoor,1
2025-03-23,Religious,Religious,3
2025-03-23,Religious,Transit,1
2025-03-23,Religious,area,1
2025-03-23,Shopping,Cityscape,3
2025-03-23,Shopping,Dining,1
2025-03-23,Shopping,Entertainment,1
2025-03-23,Shopping,Natural,1
2025-03-23,Shopping,Religious,1
2025-03-23,Transit,Cityscape,10
2025-03-23,Transit,Entertainment,9
2025-03-23,Transit,Outdoor,1
2025-03-23,Transit,Shopping,1
2025-03-23,Transit,Transit,1
2025-03-23,Transit,area,10
2025-03-23,area,Cityscape,6
2025-03-23,area,Dining,4
2025-03-23,area,Entertainment,5
2025-03-23,area,Hotel,1
2025-03-23,area,Outdoor,1
2025-03-23,area,Religious,1
2025-03-23,area,Shopping,2
2025-03-23,area,Transit,6
2025-03-23,area,area,7
2025-03-24,Cityscape,Cityscape,13
2025-03-24,Cityscape,Dining,4
2025-03-24,Cityscape,Entertainment,14
2025-03-24,Cityscape,Natural,2
2025-03-24,Cityscape,Outdoor,1
2025-03-24,Cityscape,Religious,1
2025-03-24,Cityscape,Transit,2
2025-03-24,Cityscape,area,9
2025-03-24,Cultural,Cityscape,3
2025-03-24,Cultural,Dining,1
2025-03-24,Cultural,Entertainment,2
2025-03-24,Cultural,Shopping,2
2025-03-24,Cultural,Transit,1
2025-03-24,Cultural,area,2
2025-03-24,Dining,Cityscape,3
2025-03-24,Dining,Cultural,2
2025-03-24,Dining,Dining,8
2025-03-24,Dining,Entertainment,1
2025-03-24,Dining,Natural,1
2025-03-24,Dining,Religious,1
2025-03-24,Dining,Shopping,1
2025-03-24,Dining,area,5
2025-03-24,Entertainment,Cityscape,15
2025-03-24,Entertainment,Cultural,2
2025-03-24,Entertainment,Dining,2
2025-03-24,Entertainment,Entertainment,31
2025-03-24,Entertainment,Hotel,3
2025-03-24,Entertainment,Shopping,1
2025-03-24,Entertainment,Transit,6
2025-03-24,Entertainment,area,2
2025-03-24,Hotel,Entertainment,3
2025-03-24,Hotel,area,2
2025-03-24,Natural,Cityscape,4
2025-03-24,Natural,Cultural,1
2025-03-24,Natural,Dining,1
2025-03-24,Natural,Outdoor,1
2025-03-24,Natural,Religious,3
2025-03-24,Natural,Shopping,1
2025-03-24,Natural,Transit,1
2025-03-24,Natural,area,4
2025-03-24,Outdoor,Transit,1
2025-03-24,Religious,Entertainment,1
2025-03-24,Religious,Natural,4
2025-03-24,Religious,Religious,2
2025-03-24,Religious,Shopping,3
2025-03-24,Religious,area,1
2025-03-24,Shopping,Cityscape,1
2025-03-24,Shopping,Cultural,1
2025-03-24,Shopping,Entertainment,1
2025-03-24,Shopping,Natural,2
2025-03-24,Shopping,Religious,3
2025-03-24,Transit,Cityscape,2
2025-03-24,Transit,Cultural,2
2025-03-24,Transit,Entertainment,5
2025-03-24,Transit,Natural,3
2025-03-24,area,Cityscape,8
2025-03-24,area,Cultural,1
2025-03-24,area,Dining,6
2025-03-24,area,Entertainment,3
2025-03-24,area,Natural,3
2025-03-24,area,Religious,2
2025-03-24,area,Shopping,1
2025-03-24,area,Transit,2
2025-03-24,area,area,2
2025-03-25,Cityscape,Cityscape,20
2025-03-25,Cityscape,Cultural,1
2025-03-25,Cityscape,Entertainment,7
2025-03-25,Cityscape,Hotel,3
2025-03-25,Cityscape,Natural,1
2025-03-25,Cityscape,Outdoor,2
2025-03-25,Cityscape,Shopping,1
2025-03-25,Cityscape,Transit,3
2025-03-25,Cityscape,area,3
2025-03-25,Cultural,Cityscape,3
2025-03-25,Cultural,Cultural,5
2025-03-25,Cultural,Entertainment,4
2025-03-25,Cultural,Natural,2
2025-03-25,Dining,Dining,2
2025-03-25,Dining,Entertainment,1
2025-03-25,Dining,Shopping,1
2025-03-25,Dining,Transit,1
2025-03-25,Dining,area,1
2025-03-25,Entertainment,Cityscape,12
2025-03-25,Entertainment,Cultural,4
2025-03-25,Entertainment,Dining,1
2025-03-25,Entertainment,Entertainment,9
2025-03-25,Entertainment,Hotel,2
2025-03-25,Entertainment,Natural,2
2025-03-25,Entertainment,Outdoor,2
2025-03-25,Entertainment,Religious,2
2025-03-25,Entertainment,Shopping,1
2025-03-25,Entertainment,Transit,3
2025-03-25,Entertainment,area,1
2025-03-25,Hotel,Cultural,1
2025-03-25,Hotel,Entertainment,2
2025-03-25,Hotel,Transit,1
2025-03-25,Hotel,area,2
2025-03-25,Natural,Cultural,1
2025-03-25,Natural,Entertainment,4
2025-03-25,Natural,Religious,1
2025-03-25,Natural,area,1
2025-03-25,Outdoor,Cityscape,2
2025-03-25,Outdoor,Natural,1
2025-03-25,Outdoor,area,1
2025-03-25,Religious,Cityscape,1
2025-03-25,Religious,Entertainment,1
2025-03-25,Religious,Religious,1
2025-03-25,Religious,Shopping,1
2025-03-25,Religious,Transit,1
2025-03-25,Shopping,Dining,1
2025-03-25,Shopping,Religious,1
2025-03-25,Shopping,Transit,1
2025-03-25,Shopping,area,1
2025-03-25,Transit,Cityscape,7
2025-03-25,Transit,Dining,2
2025-03-25,Transit,Entertainment,8
2025-03-25,Transit,Hotel,2
2025-03-25,Transit,Natural,1
2025-03-25,Transit,Religious,1
2025-03-25,Transit,Shopping,1
2025-03-25,Transit,area,1
2025-03-25,area,Cityscape,3
2025-03-25,area,Entertainment,2
2025-03-25,area,Natural,2
2025-03-25,area,Shopping,1
2025-03-25,area,Transit,5
2025-03-25,area,area,4
2025-03-26,Cityscape,Cityscape,6
2025-03-26,Cityscape,Cultural,1
2025-03-26,Cityscape,Dining,2
2025-03-26,Cityscape,Entertainment,11
2025-03-26,Cityscape,Natural,1
2025-03-26,Cityscape,Outdoor,1
2025-03-26,Cityscape,Transit,2
2025-03-26,Cityscape,area,1
2025-03-26,Cultural,Cityscape,1
2025-03-26,Cultural,Cultural,1
2025-03-26,Cultural,Entertainment,3
2025-03-26,Cultural,Shopping,1
2025-03-26,Cultural,area,1
2025-03-26,Dining,Cityscape,1
2025-03-26,Dining,Dining,7
2025-03-26,Dining,Entertainment,3
2025-03-26,Dining,Natural,1
2025-03-26,Dining,Transit,1
2025-03-26,Dining,area,1
2025-03-26,Entertainment,Cityscape,9
2025-03-26,Entertainment,Cultural,1
2025-03-26,Entertainment,Dining,1
2025-03-26,Entertainment,Entertainment,24
2025-03-26,Entertainment,Hotel,4
2025-03-26,Entertainment,Natural,2
2025-03-26,Entertainment,Transit,7
2025-03-26,Entertainment,area,3
2025-03-26,Hotel,Entertainment,6
2025-03-26,Hotel,Hotel,1
2025-03-26,Natural,Cultural,1
2025-03-26,Natural,Entertainment,2
2025-03-26,Natural,Religious,1
2025-03-26,Natural,Shopping,1
2025-03-26,Outdoor,Natural,1
2025-03-26,Religious,Cityscape,1
2025-03-26,Religious,Entertainment,1
2025-03-26,Religious,Natural,1
2025-03-26,Religious,area,1
2025-03-26,Shopping,Cityscape,2
2025-03-26,Shopping,Cultural,1
2025-03-26,Shopping,Transit,1
2025-03-26,Transit,Cityscape,3
2025-03-26,Transit,Cultural,1
2025-03-26,Transit,Dining,2
2025-03-26,Transit,Entertainment,3
2025-03-26,Transit,Hotel,1
2025-03-26,Transit,Natural,1
2025-03-26,Transit,Religious,1
2025-03-26,Transit,Shopping,2
2025-03-26,Transit,area,2
2025-03-26,area,Cityscape,2
2025-03-26,area,Dining,1
2025-03-26,area,Entertainment,4
2025-03-26,area,Religious,1
2025-03-26,area,Shopping,2
2025-03-26,area,Transit,1
2025-03-26,area,area,3
2025-03-27,Cityscape,Cityscape,4
2025-03-27,Cityscape,Entertainment,9
2025-03-27,Cityscape,Natural,1
2025-03-27,Cityscape,Religious,2
2025-03-27,Cityscape,Shopping,2
2025-03-27,Cityscape,Transit,2
2025-03-27,Cityscape,area,3
2025-03-27,Cultural,Cultural,3
2025-03-27,Cultural,Entertainment,3
2025-03-27,Cultural,Shopping,1
2025-03-27,Cultural,Transit,3
2025-03-27,Dining,Entertainment,1
2025-03-27,Dining,Natural,1
2025-03-27,Dining,Shopping,1
2025-03-27,Dining,area,1
2025-03-27,Entertainment,Cityscape,10
2025-03-27,Entertainment,Cultural,4
2025-03-27,Entertainment,Dining,1
2025-03-27,Entertainment,Entertainment,15
2025-03-27,Entertainment,Natural,2
2025-03-27,Entertainment,Transit,6
2025-03-27,Entertainment,area,1
2025-03-27,Hotel,Cityscape,2
2025-03-27,Natural,Hotel,1
2025-03-27,Natural,Natural,1
2025-03-27,Religious,Cityscape,1
2025-03-27,Religious,Religious,1
2025-03-27,Shopping,Cityscape,1
2025-03-27,Shopping,Entertainment,2
2025-03-27,Shopping,Transit,1
2025-03-27,Shopping,area,1
2025-03-27,Transit,Cityscape,3
2025-03-27,Transit,Dining,1
2025-03-27,Transit,Entertainment,7
2025-03-27,Transit,Hotel,1
2025-03-27,Transit,area,4
2025-03-27,area,Cityscape,2
2025-03-27,area,Cultural,1
2025-03-27,area,Dining,2
2025-03-27,area,Entertainment,3
2025-03-27,area,Hotel,1
2025-03-27,area,Transit,1
2025-03-27,area,area,1
2025-03-28,Cityscape,Cityscape,5
2025-03-28,Cityscape,Cultural,2
2025-03-28,Cityscape,Entertainment,9
2025-03-28,Cityscape,Natural,1
2025-03-28,Cityscape,Outdoor,3
2025-03-28,Cityscape,Religious,2
2025-03-28,Cityscape,Shopping,2
2025-03-28,Cityscape,Transit,5
2025-03-28,Cityscape,area,1
2025-03-28,Cultural,Cultural,1
2025-03-28,Cultural,Entertainment,2
2025-03-28,Cultural,Natural,1
2025-03-28,Cultural,area,2
2025-03-28,Dining,Entertainment,1
2025-03-28,Entertainment,Cityscape,8
2025-03-28,Entertainment,Cultural,1
2025-03-28,Entertainment,Dining,1
2025-03-28,Entertainment,Entertainment,27
2025-03-28,Entertainment,Hotel,3
2025-03-28,Entertainment,Religious,1
2025-03-28,Entertainment,Shopping,1
2025-03-28,Entertainment,Transit,6
2025-03-28,Entertainment,area,2
2025-03-28,Hotel,Entertainment,3
2025-03-28,Hotel,Shopping,1
2025-03-28,Hotel,Transit,2
2025-03-28,Natural,Cityscape,1
2025-03-28,Natural,Cultural,2
2025-03-28,Natural,Entertainment,1
2025-03-28,Natural,Outdoor,1
2025-03-28,Natural,Religious,1
2025-03-28,Natural,Shopping,1
2025-03-28,Outdoor,Cityscape,2
2025-03-28,Outdoor,Outdoor,1
2025-03-28,Outdoor,Transit,1
2025-03-28,Religious,Cityscape,2
2025-03-28,Religious,Natural,3
2025-03-28,Religious,Religious,3
2025-03-28,Religious,Shopping,2
2025-03-28,Religious,Transit,2
2025-03-28,Shopping,Cityscape,2
2025-03-28,Shopping,Entertainment,1
2025-03-28,Shopping,area,3
2025-03-28,Transit,Cityscape,6
2025-03-28,Transit,Cultural,1
2025-03-28,Transit,Entertainment,7
2025-03-28,Transit,Hotel,2
2025-03-28,Transit,Natural,1
2025-03-28,Transit,Religious,2
2025-03-28,Transit,Shopping,1
2025-03-28,Transit,Transit,1
2025-03-28,Transit,area,1
2025-03-28,area,Cityscape,3
2025-03-28,area,Cultural,2
2025-03-28,area,Hotel,1
2025-03-28,area,Natural,2
2025-03-28,area,Outdoor,2
2025-03-28,area,Shopping,2
2025-03-29,Cityscape,Cityscape,12
2025-03-29,Cityscape,Cultural,6
2025-03-29,Cityscape,Dining,1
2025-03-29,Cityscape,Entertainment,7
2025-03-29,Cityscape,Hotel,1
2025-03-29,Cityscape,Natural,1
2025-03-29,Cityscape,Religious,2
2025-03-29,Cityscape,Shopping,5
2025-03-29,Cityscape,Transit,2
2025-03-29,Cityscape,area,4
2025-03-29,Cultural,Cityscape,7
2025-03-29,Cultural,Cultural,6
2025-03-29,Cultural,Entertainment,1
2025-03-29,Cultural,Hotel,1
2025-03-29,Cultural,Religious,1
2025-03-29,Cultural,Shopping,2
2025-03-29,Cultural,Transit,1
2025-03-29,Cultural,area,2
2025-03-29,Dining,Cityscape,2
2025-03-29,Dining,Dining,3
2025-03-29,Dining,Entertainment,1
2025-03-29,Dining,Transit,1
2025-03-29,Dining,area,1
2025-03-29,Entertainment,Cityscape,7
2025-03-29,Entertainment,Dining,1
2025-03-29,Entertainment,Entertainment,19
2025-03-29,Entertainment,Hotel,4
2025-03-29,Entertainment,Natural,2
2025-03-29,Entertainment,Religious,1
2025-03-29,Entertainment,Shopping,1
2025-03-29,Entertainment,Transit,1
2025-03-29,Entertainment,area,1
2025-03-29,Hotel,Cultural,2
2025-03-29,Hotel,Entertainment,7
2025-03-29,Hotel,Hotel,4
2025-03-29,Hotel,Shopping,1
2025-03-29,Hotel,area,1
2025-03-29,Natural,Cityscape,1
2025-03-29,Natural,Entertainment,1
2025-03-29,Natural,Outdoor,1
2025-03-29,Natural,Transit,1
2025-03-29,Outdoor,Cityscape,1
2025-03-29,Outdoor,area,1
2025-03-29,Religious,Cityscape,2
2025-03-29,Religious,Dining,1
2025-03-29,Religious,Entertainment,1
2025-03-29,Religious,Religious,7
2025-03-29,Religious,Shopping,3
2025-03-29,Shopping,Cityscape,3
2025-03-29,Shopping,Cultural,1
2025-03-29,Shopping,Dining,2
2025-03-29,Shopping,Entertainment,1
2025-03-29,Shopping,Hotel,2
2025-03-29,Shopping,Natural,1
2025-03-29,Shopping,Religious,3
2025-03-29,Shopping,Transit,1
2025-03-29,Shopping,area,3
2025-03-29,Transit,Cityscape,3
2025-03-29,Transit,Cultural,1
2025-03-29,Transit,Dining,1
2025-03-29,Transit,Entertainment,3
2025-03-29,Transit,Hotel,1
2025-03-29,Transit,Shopping,1
2025-03-29,Transit,Transit,1
2025-03-29,Transit,area,2
2025-03-29,area,Cityscape,5
2025-03-29,area,Cultural,3
2025-03-29,area,Dining,1
2025-03-29,area,Entertainment,2
2025-03-29,area,Hotel,1
2025-03-29,area,Shopping,2
2025-03-30,Cityscape,Cityscape,5
2025-03-30,Cityscape,Cultural,5
2025-03-30,Cityscape,Entertainment,8
2025-03-30,Cityscape,Hotel,1
2025-03-30,Cityscape,Natural,2
2025-03-30,Cityscape,Outdoor,1
2025-03-30,Cityscape,Religious,3
2025-03-30,Cityscape,Shopping,1
2025-03-30,Cityscape,Transit,4
2025-03-30,Cityscape,area,3
2025-03-30,Cultural,Cityscape,5
2025-03-30,Cultural,Cultural,1
2025-03-30,Cultural,Entertainment,3
2025-03-30,Cultural,Religious,1
2025-03-30,Cultural,Shopping,1
2025-03-30,Cultural,Transit,2
2025-03-30,Cultural,area,1
2025-03-30,Dining,Cityscape,1
2025-03-30,Dining,Cultural,1
2025-03-30,Dining,Religious,1
2025-03-30,Dining,Transit,1
2025-03-30,Entertainment,Cityscape,15
2025-03-30,Entertainment,Cultural,1
2025-03-30,Entertainment,Dining,1
2025-03-30,Entertainment,Entertainment,10
2025-03-30,Entertainment,Hotel,3
2025-03-30,Entertainment,Natural,1
2025-03-30,Entertainment,Shopping,2
2025-03-30,Entertainment,area,2
2025-03-30,Hotel,Cityscape,2
2025-03-30,Hotel,Cultural,1
2025-03-30,Hotel,Entertainment,3
2025-03-30,Hotel,Transit,1
2025-03-30,Natural,Cityscape,3
2025-03-30,Natural,Natural,2
2025-03-30,Natural,Outdoor,2
2025-03-30,Natural,Religious,1
2025-03-30,Natural,Transit,1
2025-03-30,Natural,area,3
2025-03-30,Outdoor,Cityscape,2
2025-03-30,Outdoor,Cultural,1
2025-03-30,Outdoor,Outdoor,1
2025-03-30,Outdoor,Religious,2
2025-03-30,Religious,Cityscape,2
2025-03-30,Religious,Dining,1
2025-03-30,Religious,Entertainment,3
2025-03-30,Religious,Natural,2
2025-03-30,Religious,Outdoor,2
2025-03-30,Religious,Religious,3
2025-03-30,Religious,area,1
2025-03-30,Shopping,Cityscape,1
2025-03-30,Shopping,Cultural,1
2025-03-30,Shopping,Hotel,1
2025-03-30,Shopping,Religious,1
2025-03-30,Transit,Cityscape,1
2025-03-30,Transit,Cultural,1
2025-03-30,Transit,Dining,1
2025-03-30,Transit,Entertainment,3
2025-03-30,Transit,Hotel,1
2025-03-30,Transit,Religious,1
2025-03-30,Transit,Transit,1
2025-03-30,Transit,area,2
2025-03-30,area,Cityscape,3
2025-03-30,area,Cultural,1
2025-03-30,area,Entertainment,1
2025-03-30,area,Hotel,1
2025-03-30,area,Natural,1
2025-03-30,area,Transit,1
2025-03-30,area,area,4
2025-03-31,Cityscape,Cityscape,5
2025-03-31,Cityscape,Entertainment,12
2025-03-31,Cityscape,Hotel,1
2025-03-31,Cityscape,Natural,1
2025-03-31,Cityscape,Religious,2
2025-03-31,Cityscape,Shopping,1
2025-03-31,Cityscape,Transit,2
2025-03-31,Cityscape,area,3
2025-03-31,Cultural,Cityscape,3
2025-03-31,Cultural,Cultural,4
2025-03-31,Cultural,Dining,1
2025-03-31,Cultural,Natural,1
2025-03-31,Cultural,Transit,1
2025-03-31,Cultural,area,1
2025-03-31,Dining,Cultural,2
2025-03-31,Entertainment,Cityscape,9
2025-03-31,Entertainment,Cultural,2
2025-03-31,Entertainment,Dining,1
2025-03-31,Entertainment,Entertainment,26
2025-03-31,Entertainment,Hotel,1
2025-03-31,Entertainment,Natural,4
2025-03-31,Entertainment,Transit,6
2025-03-31,Entertainment,area,3
2025-03-31,Hotel,Cityscape,1
2025-03-31,Hotel,Entertainment,2
2025-03-31,Natural,Cityscape,1
2025-03-31,Natural,Entertainment,5
2025-03-31,Natural,Hotel,1
2025-03-31,Natural,Natural,1
2025-03-31,Natural,area,2
2025-03-31,Religious,Cityscape,1
2025-03-31,Religious,Cultural,1
2025-03-31,Religious,Natural,1
2025-03-31,Religious,area,1
2025-03-31,Shopping,Entertainment,3
2025-03-31,Shopping,Natural,1
2025-03-31,Shopping,Religious,1
2025-03-31,Shopping,Transit,2
2025-03-31,Sport,Cityscape,1
2025-03-31,Transit,Cityscape,5
2025-03-31,Transit,Cultural,1
2025-03-31,Transit,Entertainment,6
2025-03-31,Transit,Shopping,2
2025-03-31,Transit,area,1
2025-03-31,area,Cityscape,2
2025-03-31,area,Cultural,1
2025-03-31,area,Entertainment,1
2025-03-31,area,Hotel,1
2025-03-31,area,Shopping,1
2025-03-31,area,Transit,1
2025-03-31,area,area,5
2025-04-01,Cityscape,Cityscape,9
2025-04-01,Cityscape,Cultural,8
2025-04-01,Cityscape,Dining,1
2025-04-01,Cityscape,Entertainment,10
2025-04-01,Cityscape,Natural,2
2025-04-01,Cityscape,Shopping,2
2025-04-01,Cityscape,Transit,2
2025-04-01,Cityscape,area,2
2025-04-01,Cultural,Cityscape,6
2025-04-01,Cultural,Cultural,3
2025-04-01,Cultural,Entertainment,3
2025-04-01,Cultural,Hotel,3
2025-04-01,Cultural,Outdoor,1
2025-04-01,Cultural,Shopping,2
2025-04-01,Cultural,Transit,1
2025-04-01,Dining,Dining,2
2025-04-01,Dining,Entertainment,2
2025-04-01,Dining,area,1
2025-04-01,Entertainment,Cityscape,10
2025-04-01,Entertainment,Cultural,3
2025-04-01,Entertainment,Dining,1
2025-04-01,Entertainment,Entertainment,26
2025-04-01,Entertainment,Hotel,1
2025-04-01,Entertainment,Natural,2
2025-04-01,Entertainment,Religious,1
2025-04-01,Entertainment,Transit,5
2025-04-01,Entertainment,area,3
2025-04-01,Hotel,Entertainment,2
2025-04-01,Hotel,Transit,2
2025-04-01,Natural,Cityscape,2
2025-04-01,Natural,Entertainment,2
2025-04-01,Natural,Natural,2
2025-04-01,Natural,Outdoor,3
2025-04-01,Natural,Religious,3
2025-04-01,Natural,area,1
2025-04-01,Outdoor,Cityscape,1
2025-04-01,Outdoor,Natural,3
2025-04-01,Religious,Entertainment,1
2025-04-01,Religious,Natural,3
2025-04-01,Religious,Outdoor,2
2025-04-01,Religious,Religious,3
2025-04-01,Religious,Shopping,1
2025-04-01,Shopping,Cityscape,1
2025-04-01,Shopping,Cultural,1
